Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1988","YR1988","9703.1238381095"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1989","YR1989","10681.9712029257"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1990","YR1990","13804.8767869937"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1991","YR1991","14811.9028194881"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1992","YR1992","16112.1889152156"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1993","YR1993","13339.908563675"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1994","YR1994","13415.2870010456"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1995","YR1995","15471.962716535"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1996","YR1996","16109.0843985284"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1997","YR1997","14730.7971752046"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1998","YR1998","15394.3514628249"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","1999","YR1999","15720.6405016061"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2000","YR2000","14749.6874248766"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2001","YR2001","15369.0011599444"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2002","YR2002","17106.686576658"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2003","YR2003","21510.8362454011"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2004","YR2004","24907.0008505856"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2005","YR2005","26429.1509449319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2006","YR2006","28389.0785799873"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2007","YR2007","32591.3503065871"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2008","YR2008","35510.7222312701"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2009","YR2009","32169.5028548583"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2010","YR2010","30532.4805081656"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2011","YR2011","31677.9003083652"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2012","YR2012","28322.9465923276"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2013","YR2013","29077.1820557563"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2014","YR2014","29513.6511800405"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2015","YR2015","25754.36102944"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2016","YR2016","26537.1594894542"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2017","YR2017","28185.3213671969"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2018","YR2018","30379.7211126422"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2019","YR2019","29581.5185513299"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2020","YR2020","26984.2962770279"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2021","YR2021","30488.8209528797"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2022","YR2022","29674.5442864413"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Spain","ESP","2023","YR2023","32676.9837109377"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1960","YR1960","2131.45451877589"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1961","YR1961","2307.81725884253"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1962","YR1962","2489.07419036763"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1963","YR1963","2678.95679333876"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1964","YR1964","2965.32790474803"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1965","YR1965","3232.56620399495"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1966","YR1966","3482.94684804571"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1967","YR1967","3751.64391215288"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1968","YR1968","3958.82236586307"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1969","YR1969","4269.11528178823"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1970","YR1970","4736.21715377766"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1971","YR1971","5132.71160742552"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1972","YR1972","6027.12849917337"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1973","YR1973","7301.215425886"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1974","YR1974","8089.91458466682"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1975","YR1975","10117.3066842673"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1976","YR1976","10868.2757657546"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1977","YR1977","11448.6193912266"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1978","YR1978","12620.5186141512"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1979","YR1979","14877.1642883549"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1980","YR1980","17097.8326512095"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1981","YR1981","15586.4300780047"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Sweden","SWE","1982","YR1982","13738.9722980374"
