Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,CUB,Cuba,1972,Male,Age_all,[All],257.00000000,0.91025005,7.59849001,5.65879866,
NAC,North America and the Caribbean,CUB,Cuba,1972,Female,Age_all,[All],150.00000000,0.70711356,4.62863373,3.47182039,
NAC,North America and the Caribbean,CUB,Cuba,1973,All,Age_all,[All],385.00000000,0.75451730,5.86325264,4.26078199,
NAC,North America and the Caribbean,CUB,Cuba,1973,Male,Age_all,[All],258.00000000,0.88614116,7.55623847,5.57934345,
NAC,North America and the Caribbean,CUB,Cuba,1973,Female,Age_all,[All],127.00000000,0.57961754,3.98868576,2.87870889,
NAC,North America and the Caribbean,CUB,Cuba,1974,All,Age_all,[All],322.00000000,0.60871867,4.84046074,3.50224601,
NAC,North America and the Caribbean,CUB,Cuba,1974,Male,Age_all,[All],238.00000000,0.79256719,6.93009183,5.06199885,
NAC,North America and the Caribbean,CUB,Cuba,1974,Female,Age_all,[All],84.00000000,0.36730946,2.57620434,1.86982459,
NAC,North America and the Caribbean,CUB,Cuba,1975,All,Age_all,[All],247.00000000,0.48472241,3.57545679,2.64677832,
NAC,North America and the Caribbean,CUB,Cuba,1975,Male,Age_all,[All],166.00000000,0.57290768,4.65213166,3.48366246,
NAC,North America and the Caribbean,CUB,Cuba,1975,Female,Age_all,[All],81.00000000,0.36848330,2.40666324,1.77359317,
NAC,North America and the Caribbean,CUB,Cuba,1976,All,Age_all,[All],280.00000000,0.52923054,4.06262853,2.97239915,
NAC,North America and the Caribbean,CUB,Cuba,1976,Male,Age_all,[All],189.00000000,0.62500000,5.26552629,3.92931393,
NAC,North America and the Caribbean,CUB,Cuba,1976,Female,Age_all,[All],91.00000000,0.40146468,2.76670944,1.97396963,
NAC,North America and the Caribbean,CUB,Cuba,1977,All,Age_all,[All],231.00000000,0.41281698,3.27567184,2.41884817,
NAC,North America and the Caribbean,CUB,Cuba,1977,Male,Age_all,[All],151.00000000,0.47270223,4.11924708,3.09616568,
EU,Europe,HRV,Croatia,2007,Female,Age_all,[All],34.00000000,0.13043311,0.60789853,1.47954872,
EU,Europe,HRV,Croatia,2011,Male,Age_all,[All],37.00000000,0.14691868,1.12196765,1.74102490,
EU,Europe,HRV,Croatia,2009,Female,Age_all,[All],35.00000000,0.13260087,0.64548257,1.52648650,
EU,Europe,HRV,Croatia,2012,All,Age_all,[All],59.00000000,0.11409785,0.72402436,1.38252368,
EU,Europe,HRV,Croatia,2012,Male,Age_all,[All],42.00000000,0.16294227,1.26601540,2.04012142,
EU,Europe,HRV,Croatia,2010,Male,Age_all,[All],53.00000000,0.20636219,1.58814238,2.48614793,
EU,Europe,HRV,Croatia,2008,Male,Age_all,[All],62.00000000,0.23637958,2.02466316,2.89987661,
EU,Europe,HRV,Croatia,2010,Female,Age_all,[All],29.00000000,0.10979442,0.55481867,1.26860863,
EU,Europe,HRV,Croatia,2009,All,Age_all,[All],120.00000000,0.22894646,1.46983743,2.70936750,
EU,Europe,HRV,Croatia,2011,Female,Age_all,[All],28.00000000,0.10838010,0.54553706,1.22936262,
EU,Europe,HRV,Croatia,2012,Female,Age_all,[All],17.00000000,0.06555101,0.27460746,0.76962882,
EU,Europe,HRV,Croatia,2013,All,Age_all,[All],53.00000000,0.10518795,0.63126039,1.24539176,
EU,Europe,HRV,Croatia,2013,Male,Age_all,[All],34.00000000,0.13606531,1.06910353,1.65547759,
EU,Europe,HRV,Croatia,2013,Female,Age_all,[All],19.00000000,0.07480904,0.27345404,0.86289075,
EU,Europe,HRV,Croatia,2003,Male,Age_all,[All],105.00000000,0.39594253,3.53027145,4.91182112,
EU,Europe,HRV,Croatia,1986,Male,Age_all,[All],292.00000000,1.09638419,11.47127260,12.77005161,
EU,Europe,HRV,Croatia,1998,Female,Age_all,[All],51.00000000,0.19899333,1.25213857,2.18135158,
EU,Europe,HRV,Croatia,2014,Male,Age_all,[All],28.00000000,0.11215702,0.87074867,1.36865707,
EU,Europe,HRV,Croatia,1999,Female,Age_all,[All],60.00000000,0.23677979,1.46417741,2.53667611,
EU,Europe,HRV,Croatia,2014,Female,Age_all,[All],12.00000000,0.04637860,0.23309015,0.54729844,
EU,Europe,HRV,Croatia,2011,All,Age_all,[All],65.00000000,0.12740352,0.77746840,1.47633727,
EU,Europe,HRV,Croatia,1996,Female,Age_all,[All],49.00000000,0.19806783,1.29319599,2.09931023,
EU,Europe,HRV,Croatia,2014,All,Age_all,[All],40.00000000,0.07867975,0.53696968,0.94375481,
EU,Europe,HRV,Croatia,2008,Female,Age_all,[All],39.00000000,0.15045135,0.70311391,1.69824680,
NAC,North America and the Caribbean,CUB,Cuba,1977,Female,Age_all,[All],80.00000000,0.33315288,2.35188017,1.71196234,
NAC,North America and the Caribbean,CUB,Cuba,1978,All,Age_all,[All],229.00000000,0.41675008,3.16598219,2.37527227,
NAC,North America and the Caribbean,CUB,Cuba,1978,Male,Age_all,[All],144.00000000,0.45870098,3.90607615,2.92504570,
NAC,North America and the Caribbean,CUB,Cuba,1978,Female,Age_all,[All],85.00000000,0.36084225,2.42069818,1.80161085,
NAC,North America and the Caribbean,CUB,Cuba,1979,All,Age_all,[All],139.00000000,0.25194852,1.67974162,1.42999702,
NAC,North America and the Caribbean,CUB,Cuba,1979,Male,Age_all,[All],92.00000000,0.28990988,2.16242249,1.85629830,
NAC,North America and the Caribbean,CUB,Cuba,1979,Female,Age_all,[All],47.00000000,0.20054617,1.16422201,0.98652450,
NAC,North America and the Caribbean,CUB,Cuba,1980,All,Age_all,[All],118.00000000,0.21146574,1.46978550,1.21261946,
NAC,North America and the Caribbean,CUB,Cuba,1980,Male,Age_all,[All],78.00000000,0.24538333,1.88587452,1.57194680,
NAC,North America and the Caribbean,CUB,Cuba,1980,Female,Age_all,[All],40.00000000,0.16656950,1.02529170,0.83875026,
NAC,North America and the Caribbean,CUB,Cuba,1981,All,Age_all,[All],96.00000000,0.16568578,1.19057578,0.98794908,
NAC,North America and the Caribbean,CUB,Cuba,1981,Male,Age_all,[All],61.00000000,0.18450185,1.47129762,1.23120396,
NAC,North America and the Caribbean,CUB,Cuba,1981,Female,Age_all,[All],35.00000000,0.14068090,0.89614198,0.73489271,
NAC,North America and the Caribbean,CUB,Cuba,1982,All,Age_all,[All],86.00000000,0.15295959,1.02001155,0.87755998,
NAC,North America and the Caribbean,CUB,Cuba,1982,Male,Age_all,[All],65.00000000,0.20300447,1.51891798,1.30085857,
NAC,North America and the Caribbean,CUB,Cuba,1982,Female,Age_all,[All],21.00000000,0.08675893,0.49576705,0.43720853,
NAC,North America and the Caribbean,CUB,Cuba,1983,All,Age_all,[All],73.00000000,0.12511140,0.89403780,0.73736629,
NAC,North America and the Caribbean,CUB,Cuba,1983,Male,Age_all,[All],47.00000000,0.14173276,1.14227661,0.93109870,
NAC,North America and the Caribbean,CUB,Cuba,1983,Female,Age_all,[All],26.00000000,0.10322786,0.63961015,0.53582837,
NAC,North America and the Caribbean,CUB,Cuba,1984,All,Age_all,[All],74.00000000,0.12374375,0.82219720,0.74253203,
NAC,North America and the Caribbean,CUB,Cuba,1984,Male,Age_all,[All],52.00000000,0.15322509,1.12687892,1.02497388,
NAC,North America and the Caribbean,CUB,Cuba,1984,Female,Age_all,[All],22.00000000,0.08506032,0.51161032,0.44965867,
NAC,North America and the Caribbean,CUB,Cuba,1985,All,Age_all,[All],66.00000000,0.10243675,0.72917010,0.65747529,
NAC,North America and the Caribbean,CUB,Cuba,1985,Male,Age_all,[All],45.00000000,0.12419275,0.98109505,0.88057453,
NAC,North America and the Caribbean,CUB,Cuba,1985,Female,Age_all,[All],21.00000000,0.07447865,0.46721818,0.42612772,
NAC,North America and the Caribbean,CUB,Cuba,1986,All,Age_all,[All],64.00000000,0.10135403,0.68828053,0.63236108,
NAC,North America and the Caribbean,CUB,Cuba,1986,Male,Age_all,[All],41.00000000,0.11465966,0.86925063,0.79560670,
NAC,North America and the Caribbean,CUB,Cuba,1986,Female,Age_all,[All],23.00000000,0.08398145,0.50672853,0.46300956,
NAC,North America and the Caribbean,CUB,Cuba,1987,All,Age_all,[All],67.00000000,0.10295180,0.68737394,0.65042229,
NAC,North America and the Caribbean,CUB,Cuba,1987,Male,Age_all,[All],44.00000000,0.12015292,0.90062204,0.84817642,
NAC,North America and the Caribbean,CUB,Cuba,1987,Female,Age_all,[All],23.00000000,0.08081802,0.47091710,0.44979857,
NAC,North America and the Caribbean,CUB,Cuba,1988,All,Age_all,[All],53.00000000,0.07800542,0.57657805,0.52197207,
NAC,North America and the Caribbean,CUB,Cuba,1988,Male,Age_all,[All],38.00000000,0.09899958,0.82027654,0.73500967,
NAC,North America and the Caribbean,CUB,Cuba,1988,Female,Age_all,[All],15.00000000,0.05074425,0.32958261,0.30097516,
NAC,North America and the Caribbean,CUB,Cuba,1989,All,Age_all,[All],38.00000000,0.05641665,0.37227164,0.36183584,
NAC,North America and the Caribbean,CUB,Cuba,1989,Male,Age_all,[All],27.00000000,0.07094062,0.53407866,0.51117001,
NAC,North America and the Caribbean,CUB,Cuba,1989,Female,Age_all,[All],11.00000000,0.03754779,0.21058530,0.21072797,
NAC,North America and the Caribbean,CUB,Cuba,1990,All,Age_all,[All],56.00000000,0.07762253,0.51898076,0.52785371,
NAC,North America and the Caribbean,CUB,Cuba,1990,Male,Age_all,[All],36.00000000,0.08901417,0.67644406,0.67491564,
NAC,North America and the Caribbean,CUB,Cuba,1990,Female,Age_all,[All],20.00000000,0.06308949,0.36487242,0.37914692,
NAC,North America and the Caribbean,CUB,Cuba,1991,All,Age_all,[All],50.00000000,0.06972625,0.44231059,0.46682290,
NAC,North America and the Caribbean,CUB,Cuba,1991,Male,Age_all,[All],35.00000000,0.08715573,0.62515597,0.65034003,
NAC,North America and the Caribbean,CUB,Cuba,1991,Female,Age_all,[All],15.00000000,0.04754207,0.26637324,0.28148398,
NAC,North America and the Caribbean,CUB,Cuba,1992,All,Age_all,[All],65.00000000,0.08614178,0.59234556,0.60276158,
NAC,North America and the Caribbean,CUB,Cuba,1992,Male,Age_all,[All],50.00000000,0.12008550,0.91987375,0.92312237,
NAC,North America and the Caribbean,CUB,Cuba,1992,Female,Age_all,[All],15.00000000,0.04435245,0.27617474,0.27947012,
NAC,North America and the Caribbean,CUB,Cuba,1993,All,Age_all,[All],87.00000000,0.11078428,0.75746998,0.80196897,
NAC,North America and the Caribbean,CUB,Cuba,1993,Male,Age_all,[All],71.00000000,0.16121708,1.27381350,1.30349373,
NAC,North America and the Caribbean,CUB,Cuba,1993,Female,Age_all,[All],16.00000000,0.04638891,0.26257050,0.29621950,
NAC,North America and the Caribbean,CUB,Cuba,1994,All,Age_all,[All],109.00000000,0.13859221,0.93179093,0.99929408,
NAC,North America and the Caribbean,CUB,Cuba,1994,Male,Age_all,[All],80.00000000,0.18161593,1.39888837,1.46124059,
NAC,North America and the Caribbean,CUB,Cuba,1994,Female,Age_all,[All],29.00000000,0.08381745,0.48926635,0.53378490,
NAC,North America and the Caribbean,CUB,Cuba,1995,All,Age_all,[All],94.00000000,0.12061024,0.78758120,0.85734351,
NAC,North America and the Caribbean,CUB,Cuba,1995,Male,Age_all,[All],69.00000000,0.15960031,1.19384089,1.25424900,
NAC,North America and the Caribbean,CUB,Cuba,1995,Female,Age_all,[All],25.00000000,0.07203781,0.40171710,0.45764077,
NAC,North America and the Caribbean,CUB,Cuba,1996,All,Age_all,[All],94.00000000,0.11799854,0.76821746,0.85314939,
NAC,North America and the Caribbean,CUB,Cuba,1996,Male,Age_all,[All],60.00000000,0.13739409,1.01008565,1.08565845,
NAC,North America and the Caribbean,CUB,Cuba,1996,Female,Age_all,[All],34.00000000,0.09446544,0.53879253,0.61914994,
NAC,North America and the Caribbean,CUB,Cuba,1997,All,Age_all,[All],82.00000000,0.10605825,0.66799310,0.74615104,
NAC,North America and the Caribbean,CUB,Cuba,1997,Male,Age_all,[All],58.00000000,0.13591732,0.99269856,1.05639972,
NAC,North America and the Caribbean,CUB,Cuba,1997,Female,Age_all,[All],24.00000000,0.06927806,0.36141552,0.43641251,
NAC,North America and the Caribbean,CUB,Cuba,1998,All,Age_all,[All],47.00000000,0.06059434,0.36175857,0.42577508,
NAC,North America and the Caribbean,CUB,Cuba,1998,Male,Age_all,[All],37.00000000,0.08631348,0.59275470,0.67148381,
NAC,North America and the Caribbean,CUB,Cuba,1998,Female,Age_all,[All],10.00000000,0.02882010,0.15478390,0.18088020,
NAC,North America and the Caribbean,CUB,Cuba,1999,All,Age_all,[All],58.00000000,0.07295689,0.44788798,0.52324517,
NAC,North America and the Caribbean,CUB,Cuba,1999,Male,Age_all,[All],39.00000000,0.08903297,0.64513061,0.70535815,
NAC,North America and the Caribbean,CUB,Cuba,1999,Female,Age_all,[All],19.00000000,0.05322874,0.25497733,0.34199930,
NAC,North America and the Caribbean,CUB,Cuba,2000,All,Age_all,[All],53.00000000,0.06931457,0.40478891,0.47634327,
NAC,North America and the Caribbean,CUB,Cuba,2000,Male,Age_all,[All],41.00000000,0.09748674,0.64878706,0.73912521,
NAC,North America and the Caribbean,CUB,Cuba,2000,Female,Age_all,[All],12.00000000,0.03487764,0.17947813,0.21507978,
NAC,North America and the Caribbean,CUB,Cuba,2001,All,Age_all,[All],38.00000000,0.04786196,0.29140405,0.34035946,
NAC,North America and the Caribbean,CUB,Cuba,2001,Male,Age_all,[All],25.00000000,0.05807471,0.40490987,0.44925123,
NAC,North America and the Caribbean,CUB,Cuba,2001,Female,Age_all,[All],13.00000000,0.03576636,0.18185167,0.23214862,
NAC,North America and the Caribbean,CUB,Cuba,2002,All,Age_all,[All],37.00000000,0.05007918,0.27828679,0.33036744,
NAC,North America and the Caribbean,CUB,Cuba,2002,Male,Age_all,[All],23.00000000,0.05682099,0.36775182,0.41202947,
NAC,North America and the Caribbean,CUB,Cuba,2002,Female,Age_all,[All],14.00000000,0.04190989,0.19120972,0.24921945,
NAC,North America and the Caribbean,CUB,Cuba,2003,All,Age_all,[All],52.00000000,0.06629778,0.38356105,0.46307910,
NAC,North America and the Caribbean,CUB,Cuba,2003,Male,Age_all,[All],40.00000000,0.09455818,0.63232068,0.71462491,
NAC,North America and the Caribbean,CUB,Cuba,2003,Female,Age_all,[All],12.00000000,0.03321156,0.14860989,0.21307412,
NAC,North America and the Caribbean,CUB,Cuba,2004,All,Age_all,[All],43.00000000,0.05301442,0.29015281,0.38220982,
NAC,North America and the Caribbean,CUB,Cuba,2004,Male,Age_all,[All],31.00000000,0.07057645,0.44622218,0.55276429,
NAC,North America and the Caribbean,CUB,Cuba,2004,Female,Age_all,[All],12.00000000,0.03227021,0.14638335,0.21268330,
NAC,North America and the Caribbean,CUB,Cuba,2005,All,Age_all,[All],43.00000000,0.05069320,0.31259274,0.38182912,
NAC,North America and the Caribbean,CUB,Cuba,2005,Male,Age_all,[All],32.00000000,0.06975021,0.49892346,0.57008328,
NAC,North America and the Caribbean,CUB,Cuba,2005,Female,Age_all,[All],11.00000000,0.02824424,0.13997126,0.19474641,
NAC,North America and the Caribbean,CUB,Cuba,2006,All,Age_all,[All],47.00000000,0.05814601,0.31894135,0.41736049,
NAC,North America and the Caribbean,CUB,Cuba,2006,Male,Age_all,[All],37.00000000,0.08433048,0.53702973,0.65936647,
NAC,North America and the Caribbean,CUB,Cuba,2006,Female,Age_all,[All],10.00000000,0.02705921,0.11659127,0.17699760,
NAC,North America and the Caribbean,CUB,Cuba,2007,All,Age_all,[All],39.00000000,0.04760335,0.26351917,0.34663210,
NAC,North America and the Caribbean,CUB,Cuba,2007,Male,Age_all,[All],27.00000000,0.06131765,0.37558939,0.48179829,
NAC,North America and the Caribbean,CUB,Cuba,2007,Female,Age_all,[All],12.00000000,0.03166728,0.16654320,0.21249800,
NAC,North America and the Caribbean,CUB,Cuba,2008,All,Age_all,[All],47.00000000,0.05438367,0.32531218,0.41826218,
NAC,North America and the Caribbean,CUB,Cuba,2008,Male,Age_all,[All],38.00000000,0.08212487,0.56234275,0.67928516,
NAC,North America and the Caribbean,CUB,Cuba,2008,Female,Age_all,[All],9.00000000,0.02241482,0.10273150,0.15949362,
NAC,North America and the Caribbean,CUB,Cuba,2009,All,Age_all,[All],38.00000000,0.04370830,0.24136994,0.33847853,
NAC,North America and the Caribbean,CUB,Cuba,2009,Male,Age_all,[All],26.00000000,0.05576288,0.36199975,0.46542659,
NAC,North America and the Caribbean,CUB,Cuba,2009,Female,Age_all,[All],12.00000000,0.02976633,0.12699943,0.21274944,
NAC,North America and the Caribbean,CUB,Cuba,2010,All,Age_all,[All],45.00000000,0.04941525,0.29398963,0.40086116,
NAC,North America and the Caribbean,CUB,Cuba,2010,Male,Age_all,[All],33.00000000,0.06723716,0.45665286,0.59101464,
NAC,North America and the Caribbean,CUB,Cuba,2010,Female,Age_all,[All],12.00000000,0.02858164,0.14111556,0.21268243,
NAC,North America and the Caribbean,CUB,Cuba,2011,All,Age_all,[All],41.00000000,0.04710261,0.25217111,0.36487675,
NAC,North America and the Caribbean,CUB,Cuba,2011,Male,Age_all,[All],36.00000000,0.07732955,0.47159239,0.64430568,
NAC,North America and the Caribbean,CUB,Cuba,2011,Female,Age_all,[All],5.00000000,0.01234873,0.04927374,0.08850715,
NAC,North America and the Caribbean,CUB,Cuba,2012,All,Age_all,[All],41.00000000,0.04587567,0.25674851,0.36421446,
NAC,North America and the Caribbean,CUB,Cuba,2012,Male,Age_all,[All],32.00000000,0.06618681,0.41849802,0.57179094,
NAC,North America and the Caribbean,CUB,Cuba,2012,Female,Age_all,[All],9.00000000,0.02193838,0.11139938,0.15899203,
NAC,North America and the Caribbean,CUB,Cuba,2013,All,Age_all,[All],46.00000000,0.04985207,0.30114562,0.40770300,
NAC,North America and the Caribbean,CUB,Cuba,2013,Male,Age_all,[All],36.00000000,0.07242586,0.48480184,0.64189579,
NAC,North America and the Caribbean,CUB,Cuba,2013,Female,Age_all,[All],10.00000000,0.02349238,0.13439839,0.17623210,
NAC,North America and the Caribbean,CUB,Cuba,2014,All,Age_all,[All],38.00000000,0.03944773,0.21763884,0.33607785,
NAC,North America and the Caribbean,CUB,Cuba,2014,Male,Age_all,[All],29.00000000,0.05585731,0.35582464,0.51604261,
NAC,North America and the Caribbean,CUB,Cuba,2014,Female,Age_all,[All],9.00000000,0.02026479,0.09059777,0.15824960,
AS,Asia,CYP,Cyprus,1999,All,Age_all,[All],2.00000000,0.03943995,0.17772360,0.21597199,
AS,Asia,CYP,Cyprus,1999,Male,Age_all,[All],2.00000000,0.07695267,0.37646819,0.42872454,
AS,Asia,CYP,Cyprus,1999,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
AS,Asia,CYP,Cyprus,2000,All,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
AS,Asia,CYP,Cyprus,2000,Male,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
AS,Asia,CYP,Cyprus,2000,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
AS,Asia,CYP,Cyprus,2004,All,Age_all,[All],3.00000000,0.05741627,0.36933658,0.40975266,
AS,Asia,CYP,Cyprus,2004,Male,Age_all,[All],3.00000000,0.10619469,0.77377432,0.83547307,
AS,Asia,CYP,Cyprus,2004,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
AS,Asia,CYP,Cyprus,2005,All,Age_all,[All],4.00000000,0.07373272,0.34087892,0.53847686,
AS,Asia,CYP,Cyprus,2005,Male,Age_all,[All],3.00000000,0.10589481,0.58295087,0.82386574,
AS,Asia,CYP,Cyprus,2005,Female,Age_all,[All],1.00000000,0.03858025,0.14608042,0.26406196,
AS,Asia,CYP,Cyprus,2006,All,Age_all,[All],2.00000000,0.03900917,0.17786021,0.26480737,
AS,Asia,CYP,Cyprus,2006,Male,Age_all,[All],1.00000000,0.03812429,0.19982418,0.27009361,
AS,Asia,CYP,Cyprus,2006,Female,Age_all,[All],1.00000000,0.03993610,0.14358829,0.25972407,
AS,Asia,CYP,Cyprus,2007,All,Age_all,[All],1.00000000,0.01858736,0.07987557,0.12958605,
AS,Asia,CYP,Cyprus,2007,Male,Age_all,[All],1.00000000,0.03554924,0.18277235,0.26430204,
AS,Asia,CYP,Cyprus,2007,Female,Age_all,[All],0.00000000,0.00000000,0.00000000,0.00000000,
